tract,State,County,Latitude,Longitude,RUCA Urbanicity,% Insured,Population,Population Density,Avg Household Size,Unemployment,Median Age,% Male,% White,% Black,% Native,% Asian,% Hawaiian/PI,% Other Race,% Multi-race,% Hispanic/Latino,% Ed. < HS,% Ed. HS Grad.,% Ed. College Grad.,Median Income,% Poverty,MH Provider Count,MH Provider per 1000 Pop.
01001020100,AL,Autauga County,,,1,89.0,2010,528.947368421053,2.72,4.2,40.1,49.5,83.0,13.1,0.0,0.4,0.0,0.0,3.4,2.6,12.9,32.0,55.0,27337.0,9.9,0,0
01001020200,AL,Autauga County,,,1,89.6,2196,1689.23076923077,2.41,7.8,38.7,53.2,44.4,51.9,0.0,1.1,0.6,0.5,1.5,1.3,18.7,39.4,41.9,17383.0,24.0,0,0
01001020300,AL,Autauga County,,,1,92.5,3136,1493.33333333333,2.56,5.1,38.9,46.3,67.1,20.5,0.7,0.9,0.2,7.3,3.3,7.3,11.3,35.1,53.5,25388.0,10.7,0,0
01001020400,AL,Autauga County,,,1,86.5,4563,1825.2,2.57,9.3,42.0,48.0,80.3,6.4,1.1,0.0,0.0,9.2,3.0,8.9,11.3,39.3,49.4,26494.0,2.7,0,0
01001020500,AL,Autauga County,32.47974417,-86.42397788,1,94.1,10529,2392.95454545454,2.41,1.4,35.2,47.6,76.7,17.2,0.0,2.5,0.0,0.0,3.5,0.9,5.7,26.3,68.0,34726.0,9.7,3,0.2849273435274
01001020600,AL,Autauga County,,,1,86.7,3742,1207.09677419355,2.82,7.1,37.2,48.8,83.6,13.7,0.0,0.0,0.0,0.8,1.8,4.6,18.4,35.1,46.5,26698.0,6.4,0,0
01001020700,AL,Autauga County,,,1,86.1,3047,350.229885057471,2.56,14.1,32.0,40.8,86.0,9.9,0.1,0.0,0.0,0.9,3.1,3.4,17.0,37.4,45.5,22087.0,19.0,0,0
01001020801,AL,Autauga County,,,2,93.1,3025,63.0208333333333,2.8,8.1,44.1,48.6,86.6,10.0,2.5,0.0,0.0,0.0,0.9,3.8,8.3,20.5,71.2,35467.0,14.7,0,0
01001020802,AL,Autauga County,32.563362,-86.524826,2,93.9,10743,145.766621438263,2.69,4.6,36.4,50.1,82.6,15.9,0.0,1.0,0.0,0.0,0.5,1.4,11.8,33.1,55.0,31124.0,15.3,1,0.0930838685655776
01001020900,AL,Autauga County,,,2,91.5,5912,52.3185840707965,2.79,7.4,37.0,51.4,85.1,11.9,0.7,0.3,0.0,0.6,1.3,0.6,9.5,44.9,45.6,25206.0,10.0,0,0
01001021000,AL,Autauga County,,,2,91.5,2899,19.4042838018742,2.87,2.9,41.4,52.1,72.6,24.6,1.1,0.0,0.4,0.0,1.2,0.4,23.2,39.0,37.8,20767.0,15.1,0,0
01001021100,AL,Autauga County,,,2,86.6,3247,17.5893824485374,2.57,4.5,41.8,49.3,44.0,55.5,0.0,0.0,0.0,0.4,0.1,0.5,22.2,39.1,38.8,20625.0,19.4,0,0
01003010100,AL,Baldwin County,,,9,91.3,4013,10.6984804052253,2.69,5.7,46.5,53.5,79.2,16.1,3.3,0.0,0.0,0.0,1.4,0.2,24.9,38.9,36.2,21553.0,14.0,0,0
01003010200,AL,Baldwin County,,,8,89.1,3067,35.8294392523364,2.82,6.5,38.4,48.6,84.2,12.0,0.0,0.0,0.0,0.6,3.2,0.9,14.9,45.7,39.3,23066.0,27.2,0,0
01003010300,AL,Baldwin County,,,3,90.7,8079,60.8816880180859,2.88,8.7,42.0,47.6,83.1,15.2,0.6,0.0,0.0,0.0,1.2,2.3,11.0,37.3,51.7,23935.0,6.8,0,0
01003010400,AL,Baldwin County,,,3,89.9,4578,16.0857343640197,2.85,10.3,39.5,50.9,93.0,4.2,0.0,0.5,0.0,1.7,0.5,5.8,13.5,39.7,46.8,26795.0,14.8,0,0
01003010500,AL,Baldwin County,,,7,89.2,5115,763.432835820896,2.65,6.1,39.0,51.0,84.6,12.8,0.4,0.6,0.0,0.0,1.6,1.2,12.6,31.8,55.6,23333.0,16.8,0,0
01003010600,AL,Baldwin County,,,7,88.2,3503,486.527777777778,2.87,6.7,28.0,53.0,30.7,69.3,0.0,0.0,0.0,0.0,0.0,0.5,23.4,36.6,39.9,21455.0,28.2,0,0
01003010701,AL,Baldwin County,,,1,90.7,7938,189.0,2.63,2.3,43.7,52.3,92.2,3.4,0.2,0.6,0.0,3.0,0.7,4.1,5.5,12.2,82.3,36642.0,5.0,0,0
01003010703,AL,Baldwin County,,,1,94.5,17062,306.319569120287,2.83,1.7,36.2,51.0,88.1,5.2,0.0,1.7,0.0,0.6,4.5,4.9,4.9,15.3,79.8,40993.0,3.7,0,0
01003010704,AL,Baldwin County,,,1,91.1,6004,1876.25,3.19,7.1,36.5,47.3,80.5,17.1,0.0,0.3,0.0,0.2,1.8,5.0,2.8,20.6,76.6,31857.0,10.1,0,0
01003010705,AL,Baldwin County,30.634094192,-87.898439286,1,91.7,9435,1408.20895522388,2.45,5.6,34.6,50.0,77.2,18.8,0.0,1.0,0.0,0.2,2.7,3.7,4.5,25.0,70.5,26308.0,12.4,5,0.529941706412295
01003010800,AL,Baldwin County,30.6032406783333,-87.902607525,1,86.7,7686,1098.0,2.72,8.4,43.7,49.2,72.2,26.6,0.0,0.1,0.0,0.8,0.3,0.4,7.0,21.8,71.3,21768.0,16.3,6,0.78064012490242
01003010903,AL,Baldwin County,,,1,81.3,5953,276.883720930233,2.92,8.3,38.2,54.2,80.8,16.5,1.7,0.0,0.0,0.5,0.5,4.5,27.9,33.8,38.2,19322.0,15.3,0,0
01003010904,AL,Baldwin County,30.63744997,-87.75279694,3,85.3,6523,61.1913696060038,2.79,4.7,43.4,47.4,91.4,1.8,2.7,0.2,0.0,2.4,1.5,6.2,17.7,38.3,44.1,21986.0,16.3,1,0.15330369461904
01003010905,AL,Baldwin County,,,3,75.8,8055,292.909090909091,2.51,5.8,39.2,48.8,88.3,4.3,0.9,0.0,0.0,3.1,3.4,8.2,20.1,38.5,41.4,25778.0,15.3,0,0
01003010906,AL,Baldwin County,,,3,86.7,5272,346.842105263158,3.16,2.9,35.8,45.7,95.7,2.3,0.8,0.0,0.0,0.2,1.0,10.1,17.8,38.4,43.8,23273.0,11.5,0,0
01003011000,AL,Baldwin County,,,5,83.5,3885,77.0833333333333,2.55,4.8,47.3,52.0,87.4,3.7,6.3,0.0,0.0,0.4,2.2,7.2,16.3,35.3,48.4,18090.0,21.8,0,0
01003011101,AL,Baldwin County,,,1,96.4,9685,750.77519379845,2.63,5.1,44.4,45.4,95.3,0.7,0.0,0.6,0.0,1.7,1.7,6.6,6.3,20.3,73.4,35476.0,5.9,0,0
01003011102,AL,Baldwin County,,,2,91.2,4578,261.6,2.85,5.1,41.4,45.1,91.7,1.4,0.2,0.3,0.0,0.3,6.2,1.2,6.1,23.6,70.4,27308.0,11.0,0,0
01003011201,AL,Baldwin County,30.53731150375,-87.8936157825,1,87.9,5023,1046.45833333333,2.56,3.3,41.8,50.0,84.4,12.2,0.0,3.2,0.0,0.0,0.2,1.8,5.2,14.7,80.1,28004.0,21.1,8,1.59267370097551
01003011202,AL,Baldwin County,30.5120727128571,-87.8992077371429,1,90.7,6085,1170.19230769231,2.74,9.8,46.5,41.5,81.0,15.4,0.4,0.0,0.0,2.5,0.7,2.9,7.4,19.3,73.3,29445.0,5.4,7,1.15036976170912
01003011300,AL,Baldwin County,,,2,88.3,4621,181.929133858268,2.58,3.9,44.8,44.6,95.2,4.2,0.2,0.0,0.0,0.0,0.3,3.9,7.6,27.2,65.2,29063.0,15.8,0,0
01003011401,AL,Baldwin County,30.440294,-87.80677,5,84.7,10021,157.562893081761,2.6,7.1,47.6,51.8,88.2,9.1,0.3,0.1,0.0,0.0,2.2,5.2,8.4,42.4,49.3,23475.0,11.9,1,0.0997904400758407
01003011403,AL,Baldwin County,30.299665,-87.66416,4,87.1,9933,301.914893617021,2.26,7.4,47.4,45.4,95.2,3.3,0.7,0.0,0.0,0.3,0.6,6.9,7.6,25.3,67.2,26720.0,7.6,1,0.10067451927917
01003011405,AL,Baldwin County,30.2892504,-87.50723799,1,93.5,4078,679.666666666667,2.21,7.9,58.6,51.2,98.2,0.8,0.0,0.2,0.0,0.2,0.7,2.9,4.6,21.6,73.8,31759.0,6.2,1,0.245218244237371
01003011406,AL,Baldwin County,30.24971,-87.67829,4,82.3,3810,288.636363636364,2.55,3.1,35.3,46.7,86.1,0.0,0.4,8.7,0.0,0.2,4.6,3.0,16.3,21.9,61.8,23347.0,19.0,1,0.26246719160105
01003011407,AL,Baldwin County,30.268583225,-87.7252849,4,83.7,4970,382.307692307692,2.14,17.5,54.5,48.2,90.4,0.1,0.0,2.6,0.0,0.0,7.0,1.5,7.7,32.9,59.5,21462.0,20.8,2,0.402414486921529
01003011408,AL,Baldwin County,,,5,81.6,719,67.8301886792453,2.45,27.1,60.1,41.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,32.4,64.3,24259.0,8.5,0,0
01003011501,AL,Baldwin County,,,4,87.6,5947,399.127516778523,2.36,8.0,47.0,49.2,86.0,10.1,0.0,1.2,0.0,2.0,0.6,4.1,8.4,35.0,56.6,21394.0,17.9,0,0
01003011502,AL,Baldwin County,30.3988939,-87.67268224,4,88.1,11575,578.75,2.36,11.1,42.1,45.5,78.5,12.8,2.0,0.0,0.0,2.5,4.2,5.3,8.1,32.8,59.1,21613.0,20.3,2,0.172786177105832
01003011601,AL,Baldwin County,30.41148,-87.6012,5,81.6,6640,73.2891832229581,2.83,4.4,37.2,51.6,96.9,1.6,1.2,0.0,0.0,0.0,0.2,8.1,11.3,36.3,52.4,21344.0,24.3,3,0.451807228915663
01003011602,AL,Baldwin County,,,1,85.0,5657,179.587301587302,2.33,4.1,57.2,49.6,97.8,0.5,0.5,0.6,0.0,0.0,0.7,1.9,7.0,32.3,60.6,26104.0,9.2,0,0
01003990000,AL,Baldwin County,,,99,,0,,,,,,,,,,,,,,,,0,,,0,0
01005950100,AL,Barbour County,,,7,87.9,3477,18.5538954108858,2.67,17.9,43.2,47.6,51.5,44.5,0.7,0.0,0.0,3.3,0.0,3.3,17.3,41.2,41.4,20380.0,33.2,0,0
01005950200,AL,Barbour County,,,8,85.5,4404,22.064128256513,2.63,19.8,39.9,65.6,38.2,60.3,0.4,0.0,0.0,0.2,0.8,1.4,38.3,34.1,27.6,13615.0,27.2,0,0
01005950300,AL,Barbour County,,,10,87.1,1657,12.1659324522761,2.65,8.0,38.0,50.5,44.5,52.7,0.0,0.0,0.0,2.3,0.5,2.6,35.1,36.2,28.8,16944.0,36.1,0,0
01005950400,AL,Barbour County,,,10,87.1,3693,27.8506787330317,2.45,6.4,42.9,63.1,59.9,36.7,0.1,0.0,0.0,3.1,0.2,4.8,28.0,37.7,34.3,15326.0,19.6,0,0
01005950500,AL,Barbour County,,,8,88.8,3438,26.6925465838509,2.69,9.5,40.4,49.0,62.0,25.4,0.0,2.2,0.0,9.4,1.0,4.9,21.4,30.9,47.7,20790.0,19.1,0,0
01005950600,AL,Barbour County,,,7,80.0,2003,50.9669211195929,2.66,7.6,31.0,48.2,50.9,37.5,0.0,0.0,0.0,9.8,1.7,10.1,25.8,38.0,36.1,16409.0,31.0,0,0
01005950700,AL,Barbour County,,,7,85.4,1959,39.89816700611,2.87,9.8,35.3,43.0,39.2,60.6,0.0,0.0,0.0,0.0,0.3,0.0,29.6,24.3,46.1,20016.0,31.3,0,0
01005950800,AL,Barbour County,31.89501875,-85.14413443,7,91.1,2195,391.964285714286,2.37,7.3,40.9,49.4,46.6,52.6,0.0,0.3,0.0,0.2,0.3,3.4,11.9,35.8,52.3,22788.0,14.2,1,0.455580865603645
01005950900,AL,Barbour County,,,7,87.5,3788,601.269841269841,2.5,18.5,33.2,51.5,28.1,62.4,0.0,1.2,0.0,7.8,0.5,8.1,23.4,33.4,43.1,19431.0,28.5,0,0
